id,overview,tagline,title,comb
594084,"A newly engaged couple finds the home of their dreams and it quickly becomes a nightmare when the previous owner's friend continues squatting in their guest house. It leads to a turf war that ultimately ruins their house, their marriage and their lives.",They're kicking him to the curb. He's just kicking back.,Guest House,"A newly engaged couple finds the home of their dreams and it quickly becomes a nightmare when the previous owner's friend continues squatting in their guest house. It leads to a turf war that ultimately ruins their house, their marriage and their lives.They're kicking him to the curb. He's just kicking back."
623491,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",Face Your Demons. Survive the Night.,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.Face Your Demons. Survive the Night."
632666,"A 17-year old Missouri teen discovers she has gotten pregnant, a development that threatens to end her dreams of matriculating at an Ivy League college, and the career that could follow.",She's a Type A without a Plan B.,Unpregnant,"A 17-year old Missouri teen discovers she has gotten pregnant, a development that threatens to end her dreams of matriculating at an Ivy League college, and the career that could follow.She's a Type A without a Plan B."
499932,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",Everyone ends up in the same damned place.,The Devil All the Time,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.Everyone ends up in the same damned place."
616251,"Lucy is a young gallery assistant who collects mementos from her relationships. She discovers that she must let go of her past to move forward, and comes up with a lovely, artistic way to help herself and others who have suffered heartbreak.",There's an art to letting go.,The Broken Hearts Gallery,"Lucy is a young gallery assistant who collects mementos from her relationships. She discovers that she must let go of her past to move forward, and comes up with a lovely, artistic way to help herself and others who have suffered heartbreak.There's an art to letting go."
611114,"An impulsive musician struggling with schizophrenia falls for a mysterious woman who may be all in his head. When she suddenly vanishes, he takes off on a cross- country journey across Australia to find her, forcing his long-suffering brother to try to rescue him.",What if the woman of your dreams was all in your head?,I Met a Girl,"An impulsive musician struggling with schizophrenia falls for a mysterious woman who may be all in his head. When she suddenly vanishes, he takes off on a cross- country journey across Australia to find her, forcing his long-suffering brother to try to rescue him.What if the woman of your dreams was all in your head?"
707408,"Set in 1990, a lonely bachelor named David searches for an escape from the day-to-day drudgery of caring for his aging mother.  While seeking a partner through a video dating service, he discovers a strange VHS tape called Rent-A-Pal. Hosted by the charming and charismatic Andy, the tape offers him much-needed company, compassion, and friendship. But Andy's friendship comes at a cost, and David desperately struggles to afford the price of admission.",He talks to you. He listens to you. He understands you.,Rent-A-Pal,"Set in 1990, a lonely bachelor named David searches for an escape from the day-to-day drudgery of caring for his aging mother.  While seeking a partner through a video dating service, he discovers a strange VHS tape called Rent-A-Pal. Hosted by the charming and charismatic Andy, the tape offers him much-needed company, compassion, and friendship. But Andy's friendship comes at a cost, and David desperately struggles to afford the price of admission.He talks to you. He listens to you. He understands you."
726739,"It's been ten years since the creation of the Great Truce, an elaborate joint-species surveillance system designed and monitored by cats and dogs to keep the peace when conflicts arise. But when a tech-savvy villain hacks into wireless networks to use frequencies only heard by cats and dogs, he manipulates them into conflict and the worldwide battle between cats and dogs is BACK ON. Now, a team of inexperienced and untested agents will have to use their old-school animal instincts to restore order and peace between cats and dogs everywhere.",,Cats & Dogs 3: Paws Unite!,"It's been ten years since the creation of the Great Truce, an elaborate joint-species surveillance system designed and monitored by cats and dogs to keep the peace when conflicts arise. But when a tech-savvy villain hacks into wireless networks to use frequencies only heard by cats and dogs, he manipulates them into conflict and the worldwide battle between cats and dogs is BACK ON. Now, a team of inexperienced and untested agents will have to use their old-school animal instincts to restore order and peace between cats and dogs everywhere."
615115,"In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her.",A quiet neighborhood. A deadly past.,The Secrets We Keep,"In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her.A quiet neighborhood. A deadly past."
627290,Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,"If it chooses you, nothing can save you.",Antebellum,"Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.If it chooses you, nothing can save you."
545237,"Rory is an ambitious entrepreneur who brings his American wife and kids to his native country, England, to explore new business opportunities. After abandoning the sanctuary of their safe American suburban surroundings, the family is plunged into the despair of an archaic '80s Britain and their unaffordable new life in an English manor house threatens to destroy the family.",Having it all is never enough.,The Nest,"Rory is an ambitious entrepreneur who brings his American wife and kids to his native country, England, to explore new business opportunities. After abandoning the sanctuary of their safe American suburban surroundings, the family is plunged into the despair of an archaic '80s Britain and their unaffordable new life in an English manor house threatens to destroy the family.Having it all is never enough."
536396,"A terminally ill mother invites her family to their country house for one final gathering, but tensions quickly boil over between her two daughters.",,Blackbird,"A terminally ill mother invites her family to their country house for one final gathering, but tensions quickly boil over between her two daughters."
479259,"Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels.",,Lost Girls & Love Hotels,"Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels."
803708,"Forced to return to his struggling hometown after an expensive college degree, Killian gathers former childhood friends to audition for a music festival coming to their once prosperous steel town.",,Killian & the Comeback Kids,"Forced to return to his struggling hometown after an expensive college degree, Killian gathers former childhood friends to audition for a music festival coming to their once prosperous steel town."
829280,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",Go Big. Go Holmes.,Enola Holmes,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.Go Big. Go Holmes."
556984,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,"In 1968, democracy refused to back down.",The Trial of the Chicago 7,"What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.In 1968, democracy refused to back down."
539885,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,Kill. Or be killed.,Ava,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.Kill. Or be killed.
541305,"Two con artists have spent 26 years training their only daughter to swindle, scam and steal at every turn. During a desperate and hastily conceived heist, they charm a stranger into joining them, only to have their entire world turned upside down.",Know your worth.,Kajillionaire,"Two con artists have spent 26 years training their only daughter to swindle, scam and steal at every turn. During a desperate and hastily conceived heist, they charm a stranger into joining them, only to have their entire world turned upside down.Know your worth."
653606,"Stanley, an aging fast food worker, prepares to work his final graveyard shift after 38 years. When he's asked to train his replacement, Jevon, Stanley's weekend takes an unexpected turn.",An American story.,The Last Shift,"Stanley, an aging fast food worker, prepares to work his final graveyard shift after 38 years. When he's asked to train his replacement, Jevon, Stanley's weekend takes an unexpected turn.An American story."
621870,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",Born to defend. They just have to learn how.,Secret Society of Second-Born Royals,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.Born to defend. They just have to learn how."
664498,"Two college friends, now in their thirties, admire each others' lives and feel trapped in their own. Wes, tied to a demanding career and responsibilities to family, extends a work trip to drag his dispirited artist friend Luke to find Luke's ""one that got away.""",,She's in Portland,"Two college friends, now in their thirties, admire each others' lives and feel trapped in their own. Wes, tied to a demanding career and responsibilities to family, extends a work trip to drag his dispirited artist friend Luke to find Luke's ""one that got away."""
733156,"After an attack renders her blind, Ellen withdraws from the world to recover. But soon she plunges into paranoia, unable to convince anyone that her assailant has returned to terrorize her by hiding in plain sight.",You can't escape what you can't see.,Sightless,"After an attack renders her blind, Ellen withdraws from the world to recover. But soon she plunges into paranoia, unable to convince anyone that her assailant has returned to terrorize her by hiding in plain sight.You can't escape what you can't see."
597156,"At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",,The Boys in the Band,"At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths."
519056,"An equal rights crusader, journalist and activist: Gloria Steinem embodies these and more. From her role in the revolutionary women's rights movement to her travels throughout the U.S. and around the world, Steinem has made an everlasting mark on modern history. A nontraditional chronicle of a trailblazing life.",,The Glorias,"An equal rights crusader, journalist and activist: Gloria Steinem embodies these and more. From her role in the revolutionary women's rights movement to her travels throughout the U.S. and around the world, Steinem has made an everlasting mark on modern history. A nontraditional chronicle of a trailblazing life."
575417,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",,On the Rocks,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband."
604578,"When students in their high school begin inexplicably exploding (literally), seniors Mara and Dylan struggle to survive in a world where each moment may be their last.",An explosive love story.,Spontaneous,"When students in their high school begin inexplicably exploding (literally), seniors Mara and Dylan struggle to survive in a world where each moment may be their last.An explosive love story."
567971,Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.,They messed with the wrong neighborhood!,Vampires vs. the Bronx,Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.They messed with the wrong neighborhood!
435615,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",No body is safe.,Possessor,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.No body is safe."
595149,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",True love takes sacrifice.,Death of Me,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.True love takes sacrifice."
158011,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",There are 188 million 911 calls a year. This one made it personal.,The Call,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.There are 188 million 911 calls a year. This one made it personal."
660982,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",,American Pie Presents: Girls' Rules,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school."
539649,"A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.",It was an accident.,The Lie,"A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.It was an accident."
716258,"After losing his wife and his memory in a car accident, a single father undergoes an experimental treatment that causes him to question who he really is.",There is no escape from who you really are.,Black Box,"After losing his wife and his memory in a car accident, a single father undergoes an experimental treatment that causes him to question who he really is.There is no escape from who you really are."
617505,"Hubie Dubois, despite his devotion to his hometown of Salem, Massachusetts (and its legendary Halloween celebration), is a figure of mockery for kids and adults alike. But this year, something really is going bump in the night, and it’s up to Hubie to save Halloween.",Fear. Less.,Hubie Halloween,"Hubie Dubois, despite his devotion to his hometown of Salem, Massachusetts (and its legendary Halloween celebration), is a figure of mockery for kids and adults alike. But this year, something really is going bump in the night, and it’s up to Hubie to save Halloween.Fear. Less."
715123,A journey into uncharted and forbidden territory through three tales tangled in space and time.,All stories end here.,Books of Blood,A journey into uncharted and forbidden territory through three tales tangled in space and time.All stories end here.
552532,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",Life happens at the crossroads.,Charm City Kings,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.Life happens at the crossroads."
425001,"Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.",Old school vs new cool,The War with Grandpa,"Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.Old school vs new cool"
475303,"Two young people arrive in New York to spend a weekend, but once they arrive they're met with bad weather and a series of adventures.",Love In Spring.,A Rainy Day in New York,"Two young people arrive in New York to spend a weekend, but once they arrive they're met with bad weather and a series of adventures.Love In Spring."
593427,"Rose, a 17-year-old Filipino-American teenager from Texas, dreams of becoming a country music icon. She has to fend for herself when her mother is arrested by ICE, and must choose between following her dreams without her mother or leaving her passions behind.",,Yellow Rose,"Rose, a 17-year-old Filipino-American teenager from Texas, dreams of becoming a country music icon. She has to fend for herself when her mother is arrested by ICE, and must choose between following her dreams without her mother or leaving her passions behind."
620897,"Desperate for a breakthrough as she nears the big 4-0, struggling New York City playwright Radha finds inspiration by reinventing herself as a rapper.",Find your own voice.,The 40-Year-Old Version,"Desperate for a breakthrough as she nears the big 4-0, struggling New York City playwright Radha finds inspiration by reinventing herself as a rapper.Find your own voice."
643550,"Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.",The great reach their potential. The mad surpass it.,Nocturne,"Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.The great reach their potential. The mad surpass it."
732713,A seemingly perfect romance turns dark when a mother becomes convinced her daughter’s new boyfriend has a sinister connection to her own past.,Trust your mother's instincts.,Evil Eye,A seemingly perfect romance turns dark when a mother becomes convinced her daughter’s new boyfriend has a sinister connection to her own past.Trust your mother's instincts.
624963,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",,A Babysitter's Guide to Monster Hunting,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween."
590223,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",An apocalyptic love story.,Love and Monsters,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.An apocalyptic love story."
553604,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",Never steal a man's second chance.,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.Never steal a man's second chance."
630566,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",Don't wait for tomorrow to live for today,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.Don't wait for tomorrow to live for today"
507712,An oil baron and a farmer standoff after the water on his farm is poisoned by her company.,It's In The Water,The Devil Has a Name,An oil baron and a farmer standoff after the water on his farm is poisoned by her company.It's In The Water
720755,"A once-celebrated kid detective, now 31, continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case, to find out who brutally murdered her boyfriend.",No longer a kid. Not much of a detective.,The Kid Detective,"A once-celebrated kid detective, now 31, continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case, to find out who brutally murdered her boyfriend.No longer a kid. Not much of a detective."
883083,"In an isolated mountain village in 19th century Macedonia, a young feral witch accidentally kills a peasant. She assumes the peasant's shape to see what life is like in her skin, igniting a deep seated curiosity to experience life inside the bodies of others.",It's a wicked thing this world.,Alone,"In an isolated mountain village in 19th century Macedonia, a young feral witch accidentally kills a peasant. She assumes the peasant's shape to see what life is like in her skin, igniting a deep seated curiosity to experience life inside the bodies of others.It's a wicked thing this world."
710356,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",Discover the mystery that connects them all.,2 Hearts,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.Discover the mystery that connects them all."
664184,"The film follows Will Chu whose true life passion is to become a stand-up comedian. He is given the opportunity to emcee a comedy show, opening for his hero, Billy G. Chu has to decide if he wants to continue the life he has set up or to pursue his dream, the life of a comedian.","To get to the top, you have to start at the bottom.",The Opening Act,"The film follows Will Chu whose true life passion is to become a stand-up comedian. He is given the opportunity to emcee a comedy show, opening for his hero, Billy G. Chu has to decide if he wants to continue the life he has set up or to pursue his dream, the life of a comedian.To get to the top, you have to start at the bottom."
670266,"Graboids are illegally taken to a new island resort by a rich playboy as a dangerous form of trophy hunting, and Burt Gummer steps up to save the day.",,Tremors: Shrieker Island,"Graboids are illegally taken to a new island resort by a rich playboy as a dangerous form of trophy hunting, and Burt Gummer steps up to save the day."
531219,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",They're real!,The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.They're real!"
560050,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.",Believing is Everything,Over the Moon,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.Believing is Everything"
740985,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",Delivery of prodigious bribe to American regime for make benefit once glorious nation of Kazakhstan.,Borat Subsequent Moviefilm,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.Delivery of prodigious bribe to American regime for make benefit once glorious nation of Kazakhstan."
613504,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,Can love overcome the past?,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.Can love overcome the past?
516632,"Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",The first night you hear him. The second night you see him. The third night he finds you.,The Empty Man,"Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.The first night you hear him. The second night you see him. The third night he finds you."
549294,"Two New Orleans paramedics' lives are ripped apart after encountering a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.",Time is an illusion.,Synchronic,"Two New Orleans paramedics' lives are ripped apart after encountering a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.Time is an illusion."
317198,"The film is about a high school tech whiz (Laura Marano), who is determined to become prom queen. But on the big day, she suddenly wakes up having a bad hair day, and her destroyed prom dress, and everything that can go wrong, does go badly wrong. A police officer (Leigh-Allyn Baker) seeks the necklace that the teen somehow ends up possessing. Prom day goes really bad as the pair is pursued by a dogged jewel thief (Christian Campbell) on a wild ride cross around the city.",,Bad Hair,"The film is about a high school tech whiz (Laura Marano), who is determined to become prom queen. But on the big day, she suddenly wakes up having a bad hair day, and her destroyed prom dress, and everything that can go wrong, does go badly wrong. A police officer (Leigh-Allyn Baker) seeks the necklace that the teen somehow ends up possessing. Prom day goes really bad as the pair is pursued by a dogged jewel thief (Christian Campbell) on a wild ride cross around the city."
524840,"Newly-divorced actress Molly, her recently-dumped lesbian best friend Abby and Molly’s mother Helen host a dysfunctional, comical and chaotic Thanksgiving dinner for their motley crew of close friends and strange acquaintances.",And you thought family was complicated,Friendsgiving,"Newly-divorced actress Molly, her recently-dumped lesbian best friend Abby and Molly’s mother Helen host a dysfunctional, comical and chaotic Thanksgiving dinner for their motley crew of close friends and strange acquaintances.And you thought family was complicated"
590995,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,Let the ritual begin,The Craft: Legacy,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.Let the ritual begin
615665,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",Who's your perfect plus-one?,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.Who's your perfect plus-one?"
571384,"A lonely young boy feels different from everyone else. Desperate for a friend, he seeks solace and refuge in his ever-present cell phone and tablet. When a mysterious creature uses the boy’s devices against him to break into our world, his parents must fight to save their son from the monster beyond the screen.",He's good at taking friends.,Come Play,"A lonely young boy feels different from everyone else. Desperate for a friend, he seeks solace and refuge in his ever-present cell phone and tablet. When a mysterious creature uses the boy’s devices against him to break into our world, his parents must fight to save their son from the monster beyond the screen.He's good at taking friends."
575774,"After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface.","When ghosts follow, they never leave.",His House,"After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface.When ghosts follow, they never leave."
621151,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies.",Evil tales have their roots.,Spell,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies.Evil tales have their roots."
556501,"Stanley manages his boxer brother Lion but when a devastating loss in the ring leaves the pair in debt, an opportunity to recoup the cash leads to a series of misadventures that threaten to break the bond between them.",,Jungleland,"Stanley manages his boxer brother Lion but when a devastating loss in the ring leaves the pair in debt, an opportunity to recoup the cash leads to a series of misadventures that threaten to break the bond between them."
596161,"Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas.",Fight for family.,Let Him Go,"Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas.Fight for family."
466081,"In New York, former convict Pete Koslow, related to the Polish mafia, must deal with both Klimek the General, his ruthless boss, and the twisted ambitions of two federal agents, as he tries to survive and protect the lives of his loved ones.",Choose your enemies wisely,The Informer,"In New York, former convict Pete Koslow, related to the Polish mafia, must deal with both Klimek the General, his ruthless boss, and the twisted ambitions of two federal agents, as he tries to survive and protect the lives of his loved ones.Choose your enemies wisely"
680593,"On a secluded farm in a nondescript rural town, a man is slowly dying. His family gathers to mourn, and soon a darkness grows, marked by waking nightmares and a growing sense that something evil is taking over the family.",She told you not to come,The Dark and the Wicked,"On a secluded farm in a nondescript rural town, a man is slowly dying. His family gathers to mourn, and soon a darkness grows, marked by waking nightmares and a growing sense that something evil is taking over the family.She told you not to come"
592984,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",Inspired by a true story three generations in the making.,Hillbilly Elegy,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.Inspired by a true story three generations in the making."
614560,1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.,,Mank,1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.
10330,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky.,Freaky,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky."
622855,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",Discover a world of wishes and wonder,Jingle Jangle: A Christmas Journey,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.Discover a world of wishes and wonder"
480434,"Amid the dust storms and economic depression of Dust Bowl Era Oklahoma, Eugene Evans finds his family farm on the brink of foreclosure. Discovering fugitive bank robber Allison Wells hiding in his small town, he is torn between claiming the bounty on her head and his growing attraction to the seductive criminal.",,Dreamland,"Amid the dust storms and economic depression of Dust Bowl Era Oklahoma, Eugene Evans finds his family farm on the brink of foreclosure. Discovering fugitive bank robber Allison Wells hiding in his small town, he is torn between claiming the bounty on her head and his growing attraction to the seductive criminal."
602211,"A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking.",'Tis the season to get even.,Fatman,"A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking.'Tis the season to get even."
667869,"In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.",The bonds we forge can change us forever.,The Life Ahead,"In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.The bonds we forge can change us forever."
595931,"Kyle and Mike are best friends who share a close bond — until Mike sleeps with Kyle’s fiancée. A stormy but enduring relationship ensues between Kyle, with limitless patience, and Mike, who only lives his life by sowing discord in that of others, across many years of laughter, heartbreak, and rage.",,The Climb,"Kyle and Mike are best friends who share a close bond — until Mike sleeps with Kyle’s fiancée. A stormy but enduring relationship ensues between Kyle, with limitless patience, and Mike, who only lives his life by sowing discord in that of others, across many years of laughter, heartbreak, and rage."
