id,overview,tagline,title,comb
968351,"A group of artists’ lives becomes unwittingly entangled as their obsessions and insecurities manifest monsters, demons and death.",,Allegoria,"A group of artists’ lives becomes unwittingly entangled as their obsessions and insecurities manifest monsters, demons and death."
718930,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",The end of the line is just the beginning.,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.The end of the line is just the beginning."
585511,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",Sometimes all you need is for everything to go wrong.,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.Sometimes all you need is for everything to go wrong."
766507,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",They hunt to live. It lives to hunt.,Prey,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.They hunt to live. It lives to hunt."
824281,"A man returns home for an Easter celebration with his riotous, bickering, eating, drinking, laughing, loving family, in this love letter to the Filipino-American community.",Home is where the crazy is.,Easter Sunday,"A man returns home for an Easter celebration with his riotous, bickering, eating, drinking, laughing, loving family, in this love letter to the Filipino-American community.Home is where the crazy is."
765172,"When a mysterious stranger arrives from the future with a dire warning, Leo is forced to rise and lead his brothers, Raph, Donnie, and Mikey in a fight to save the world from a terrifying alien species.",,Rise of the Teenage Mutant Ninja Turtles: The Movie,"When a mysterious stranger arrives from the future with a dire warning, Leo is forced to rise and lead his brothers, Raph, Donnie, and Mikey in a fight to save the world from a terrifying alien species."
520023,"In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.",This is not a safe space.,Bodies Bodies Bodies,"In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.This is not a safe space."
816977,Campers at an LGBTQ+ conversion camp endure unsettling psychological techniques while the campsite is stalked by a mysterious killer.,Fear doesn't discriminate.,They/Them,Campers at an LGBTQ+ conversion camp endure unsettling psychological techniques while the campsite is stalked by a mysterious killer.Fear doesn't discriminate.
791155,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.","When the secret is out, the adventure begins.",Secret Headquarters,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.When the secret is out, the adventure begins."
755566,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,Some jobs really go for the throat.,Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.Some jobs really go for the throat.
808087,A 30-year-old spends a wild weekend in Palm Springs and wakes up to find she has magically transformed into her 70-year-old self.,Old soul. New age.,Mack & Rita,A 30-year-old spends a wild weekend in Palm Springs and wakes up to find she has magically transformed into her 70-year-old self.Old soul. New age.
985939,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",Fear reaches new heights.,Fall,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heightsFear reaches new heights."
862965,"Emily, who is saddled with student debt and locked out of the job market due to a minor criminal record, gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences.",,Emily the Criminal,"Emily, who is saddled with student debt and locked out of the job market due to a minor criminal record, gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences."
860155,"Four best friends, on the brink of starting middle school, realize their lives are about to change forever. So on the last weekend of summer, they set out to make the most of it. Nothing could prepare them, though, for the startling discovery they make while revisiting one of their favorite haunts.",Summer is a state of mind.,Summering,"Four best friends, on the brink of starting middle school, realize their lives are about to change forever. So on the last weekend of summer, they set out to make the most of it. Nothing could prepare them, though, for the startling discovery they make while revisiting one of their favorite haunts.Summer is a state of mind."
760741,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",Fight for family.,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.Fight for family."
760161,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",There's always been something wrong with Esther.,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.There's always been something wrong with Esther."
826942,"When the manager of an Italian restaurant chain wins the opportunity to attend the franchise’s educational immersion program in Italy, what she thought would be a romantic getaway devolves into chaos and catastrophe.",Unbridled romance with a side of soup or salad.,Spin Me Round,"When the manager of an Italian restaurant chain wins the opportunity to attend the franchise’s educational immersion program in Italy, what she thought would be a romantic getaway devolves into chaos and catastrophe.Unbridled romance with a side of soup or salad."
756307,"Living with an intellectual disability, Louis is wrongfully accused of the murder of his sister Delia and sentenced to 5 years in prison. Upon release, he is visited by one of the last men to see her alive who implies there is more to her killing than meets the eye. Armed with this new information, Louis embarks on a personal mission to find who is responsible for Delia's mysterious death.",,Delia's Gone,"Living with an intellectual disability, Louis is wrongfully accused of the murder of his sister Delia and sentenced to 5 years in prison. Upon release, he is visited by one of the last men to see her alive who implies there is more to her killing than meets the eye. Armed with this new information, Louis embarks on a personal mission to find who is responsible for Delia's mysterious death."
556694,"A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.",What would you wish for?,Three Thousand Years of Longing,"A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.What would you wish for?"
629176,"Thirteen year old Sam Cleary  suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 20 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",25 years ago the world's greatest hero vanished.,Samaritan,"Thirteen year old Sam Cleary  suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 20 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.25 years ago the world's greatest hero vanished."
862551,"With his family away, a devoted stay-at-home dad enjoys his first me time in years by joining his hard-partying old friend on a wild birthday adventure.",This is not what he had in mind.,Me Time,"With his family away, a devoted stay-at-home dad enjoys his first me time in years by joining his hard-partying old friend on a wild birthday adventure.This is not what he had in mind."
830788,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",You are cordially invited to a nightmare generations in the making.,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.You are cordially invited to a nightmare generations in the making."
50620,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",The epic finale that will live forever,Breaking,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.The epic finale that will live forever"
583095,A teenage cartoonist rejects the comforts of his suburban life in a misguided quest for soul.,The story of New Jersey's next great comic book artist and biggest dick.,Funny Pages,A teenage cartoonist rejects the comforts of his suburban life in a misguided quest for soul.The story of New Jersey's next great comic book artist and biggest dick.
848331,"In the aftermath of a huge scandal, Trinitie Childs, the first lady of a prominent Southern Baptist Mega Church, attempts to help her pastor-husband, Lee-Curtis Childs, rebuild their congregation.",Lord help us.,Honk for Jesus. Save Your Soul.,"In the aftermath of a huge scandal, Trinitie Childs, the first lady of a prominent Southern Baptist Mega Church, attempts to help her pastor-husband, Lee-Curtis Childs, rebuild their congregation.Lord help us."
829503,A young man with a bright future suffers a near-fatal accident and recreates his new life with the help of an unlikely animal friend.,Inspired by the true story of a life-changing friendship.,Gigi & Nate,A young man with a bright future suffers a near-fatal accident and recreates his new life with the help of an unlikely animal friend.Inspired by the true story of a life-changing friendship.
921360,"New recruit Justin Rosa must monitor arms-smuggling cartel member Eddie Flynn — and keep him alive at all costs. When a SWAT team descends on Flynn’s home, Rosa breaks protocol and contacts the gangster directly to save his life. As gunmen break into the Wire Room and chaos erupts, Mueller and Rosa make a final, desperate stand against the corrupt agents and officials who seek to destroy evidence and kill them both.",His first day as an agent could be his last.,Wire Room,"New recruit Justin Rosa must monitor arms-smuggling cartel member Eddie Flynn — and keep him alive at all costs. When a SWAT team descends on Flynn’s home, Rosa breaks protocol and contacts the gangster directly to save his life. As gunmen break into the Wire Room and chaos erupts, Mueller and Rosa make a final, desperate stand against the corrupt agents and officials who seek to destroy evidence and kill them both.His first day as an agent could be his last."
747803,"On the run with a bag full of cash after a robbing his former crime boss—and a potentially fatal wound—Freddy slips onto a bus headed into the unrelenting California desert. With his life slipping through his fingers, Freddy is left with very few choices to survive.",No wrong turn goes unpunished.,One Way,"On the run with a bag full of cash after a robbing his former crime boss—and a potentially fatal wound—Freddy slips onto a bus headed into the unrelenting California desert. With his life slipping through his fingers, Freddy is left with very few choices to survive.No wrong turn goes unpunished."
744276,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for."
532639,A wooden puppet embarks on a thrilling adventure to become a real boy.,The timeless classic.,Pinocchio,A wooden puppet embarks on a thrilling adventure to become a real boy.The timeless classic.
913290,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",Some stay for a night. Some stay for a week. Some never leave.,Barbarian,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.Some stay for a night. Some stay for a week. Some never leave."
773975,Recently widowed mom Brenda fights to protect her family during a harrowing road trip when a murder and a missing bag of cash plunge them into danger.,There's no turning back.,End of the Road,Recently widowed mom Brenda fights to protect her family during a harrowing road trip when a murder and a missing bag of cash plunge them into danger.There's no turning back.
975407,"David's comfortable world is turned upside down when his birth mother Melissa unexpectedly reaches out, longing to meet the eighteen year old son she's only held once.",Hope is at the heart of every journey.,Lifemark,"David's comfortable world is turned upside down when his birth mother Melissa unexpectedly reaches out, longing to meet the eighteen year old son she's only held once.Hope is at the heart of every journey."
1001869,"Everyday people find themselves in the midst of a global tragedy when two Boeing 737 Max planes crashed only five months apart in 2018 and 2019. This powerful documentary is told through the perspective of affected family members, their legal teams, whistleblowers, and Pulitzer-winning Seattle Times journalist, Dominic Gates.",When safety takes a back seat.,Flight/Risk,"Everyday people find themselves in the midst of a global tragedy when two Boeing 737 Max planes crashed only five months apart in 2018 and 2019. This powerful documentary is told through the perspective of affected family members, their legal teams, whistleblowers, and Pulitzer-winning Seattle Times journalist, Dominic Gates.When safety takes a back seat."
635891,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.",They're too old for this shift.,Clerks III,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.They're too old for this shift."
724495,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",Her reign begins.,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.Her reign begins."
766475,"In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered. When world-weary Inspector Stoppard and eager rookie Constable Stalker take on the case, the two find themselves thrown into a puzzling whodunit within the glamorously sordid theater underground, investigating the mysterious homicide at their own peril.",The greatest murder ever staged.,See How They Run,"In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered. When world-weary Inspector Stoppard and eager rookie Constable Stalker take on the case, the two find themselves thrown into a puzzling whodunit within the glamorously sordid theater underground, investigating the mysterious homicide at their own peril.The greatest murder ever staged."
301502,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.","Watched by all, seen by none.",Blonde,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.Watched by all, seen by none."
949423,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",The X-traordinary origin story.,Pearl,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.The X-traordinary origin story."
762968,A dethroned queen bee at a posh private high school strikes a secret deal with an unassuming new student to enact revenge on one another’s enemies.,I'll do yours if you do mine.,Do Revenge,A dethroned queen bee at a posh private high school strikes a secret deal with an unassuming new student to enact revenge on one another’s enemies.I'll do yours if you do mine.
812025,"Feeling isolated from that unwelcoming community, June and Jennifer Gibbons turn inward and reject communication with everyone but each other, retreating into their own fantasy world of artistic inspiration and adolescent desires.",Imagination will set you free.,The Silent Twins,"Feeling isolated from that unwelcoming community, June and Jennifer Gibbons turn inward and reject communication with everyone but each other, retreating into their own fantasy world of artistic inspiration and adolescent desires.Imagination will set you free."
724665,"The roguishly charming and endlessly troublesome Fletch becomes the prime suspect in a murder case while searching for a stolen art collection. The only way to prove his innocence? Find out which of the long list of suspects is the culprit - from the eccentric art dealer and a missing playboy to a crazy neighbor and Fletch’s Italian girlfriend. Crime, in fact, has never been this disorganized.",A dead body. A stolen Picasso. And this guy.,"Confess, Fletch","The roguishly charming and endlessly troublesome Fletch becomes the prime suspect in a murder case while searching for a stolen art collection. The only way to prove his innocence? Find out which of the long list of suspects is the culprit - from the eccentric art dealer and a missing playboy to a crazy neighbor and Fletch’s Italian girlfriend. Crime, in fact, has never been this disorganized.A dead body. A stolen Picasso. And this guy."
957457,A cinematic odyssey featuring never-before-seen footage exploring David Bowie's creative and musical journey.,Bowie,Moonage Daydream,A cinematic odyssey featuring never-before-seen footage exploring David Bowie's creative and musical journey.Bowie
879990,"When a grieving college professor confronts two hunters she catches trespassing on her property, she's drawn into an escalating battle of wills with catastrophic consequences.",,God's Country,"When a grieving college professor confronts two hunters she catches trespassing on her property, she's drawn into an escalating battle of wills with catastrophic consequences."
814800,"When twin brothers arrive home to find their mother’s demeanor altered and face covered in surgical bandages, they begin to suspect the woman beneath the gauze might not be their mother.",The darkest family secrets stay under wraps.,Goodnight Mommy,"When twin brothers arrive home to find their mother’s demeanor altered and face covered in surgical bandages, they begin to suspect the woman beneath the gauze might not be their mother.The darkest family secrets stay under wraps."
942624,"When a small-town baseball coach gets the offer of a lifetime from a larger 6A high school, he uproots his family and leaves the only home he's ever known. But as a man of faith, he soon faces extreme opposition to his coaching methods from the school superintendent.",What if the only way to win is to lose?,Running the Bases,"When a small-town baseball coach gets the offer of a lifetime from a larger 6A high school, he uproots his family and leaves the only home he's ever known. But as a man of faith, he soon faces extreme opposition to his coaching methods from the school superintendent.What if the only way to win is to lose?"
717728,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",Evil's Back. For More.,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.Evil's Back. For More."
619730,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",Are you ready to live the life you deserve?,Don't Worry Darling,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.Are you ready to live the life you deserve?"
795109,A teenage girl in Medieval England navigates life and tries to avoid the arranged marriages her father maps out for her.,Don't call me lady.,Catherine Called Birdy,A teenage girl in Medieval England navigates life and tries to avoid the arranged marriages her father maps out for her.Don't call me lady.
893228,"After avenging the murder of his family, a former soldier is sprung from prison and recruited by a shadowy government agency.",They make a killer team.,Section Eight,"After avenging the murder of his family, a former soldier is sprung from prison and recruited by a shadowy government agency.They make a killer team."
429473,A young girl is kidnapped during a powerful storm. Her mother joins forces with her mysterious neighbour to set off in pursuit of the kidnapper. Their journey will test their limits and expose the dark secrets of their past.,,Lou,A young girl is kidnapped during a powerful storm. Her mother joins forces with her mysterious neighbour to set off in pursuit of the kidnapper. Their journey will test their limits and expose the dark secrets of their past.
655322,"Bri, a young rapper and the daughter of an underground hip hop legend who died just before making it big. Her father’s legend makes him a hard act to follow, but between Bri being bullied and watching her mother struggle after losing her job, she pours out her frustration into songs that become big viral hits.",It only takes one battle to change your life.,On the Come Up,"Bri, a young rapper and the daughter of an underground hip hop legend who died just before making it big. Her father’s legend makes him a hard act to follow, but between Bri being bullied and watching her mother struggle after losing her job, she pours out her frustration into songs that become big viral hits.It only takes one battle to change your life."
921643,A tale of forbidden love and family drama unravels 40 years of secrets and lies against a soundtrack of juke joint blues in the Deep South.,Never stop loving.,A Jazzman's Blues,A tale of forbidden love and family drama unravels 40 years of secrets and lies against a soundtrack of juke joint blues in the Deep South.Never stop loving.
804413,"Lily is a typical 150-year-old lovelorn vampire who's looking for the man of her nightmares -- until she lays her eyes on Herman, a 7-foot-tall green experiment with a heart of gold. It's love at first shock as these two ghouls fall fangs over feet for each other in a Transylvanian romance. Unfortunately, it's not all smooth sailing in the cemetery as Lily's father has other plans for his beloved daughter's future, and they don't involve her new bumbling beau.",Prepare for the strangest love story ever told.,The Munsters,"Lily is a typical 150-year-old lovelorn vampire who's looking for the man of her nightmares -- until she lays her eyes on Herman, a 7-foot-tall green experiment with a heart of gold. It's love at first shock as these two ghouls fall fangs over feet for each other in a Transylvanian romance. Unfortunately, it's not all smooth sailing in the cemetery as Lily's father has other plans for his beloved daughter's future, and they don't involve her new bumbling beau.Prepare for the strangest love story ever told."
882598,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.","Once you see it, it’s too late.",Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.Once you see it, it’s too late."
502356,"A plumber named Mario travels through an underground labyrinth with his brother, Luigi, trying to save a captured princess.",,Bros,"A plumber named Mario travels through an underground labyrinth with his brother, Luigi, trying to save a captured princess."
642885,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",Back and more glorious than ever.,Hocus Pocus 2,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.Back and more glorious than ever."
597922,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie’s life and perspective. Based on a true story.",Friendship has no last call.,The Greatest Beer Run Ever,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie’s life and perspective. Based on a true story.Friendship has no last call."
633657,"Hildy Good, a wry New England realtor and descendant of the Salem witches who loves her wine and loves her secrets. Her compartmentalized life starts to unravel as she rekindles an old romance and becomes dangerously entwined in one person’s reckless behavior.",,The Good House,"Hildy Good, a wry New England realtor and descendant of the Salem witches who loves her wine and loves her secrets. Her compartmentalized life starts to unravel as she rekindles an old romance and becomes dangerously entwined in one person’s reckless behavior."
799546,A successful woman in New York City finds her life upended when she is forced to confront a dark truth that threatens to unravel her meticulously crafted life.,,Luckiest Girl Alive,A successful woman in New York City finds her life upended when she is forced to confront a dark truth that threatens to unravel her meticulously crafted life.
828558,"In a windswept fishing village, a mother is torn between protecting her beloved son and her own sense of right and wrong. A lie she tells for him rips apart their family and close-knit community.",A Mother's Love Forsaken.,God's Creatures,"In a windswept fishing village, a mother is torn between protecting her beloved son and her own sense of right and wrong. A lie she tells for him rips apart their family and close-knit community.A Mother's Love Forsaken."
843380,"In 1897, veteran bounty hunter Max Borlund is deep into Mexico where he encounters professional gambler and outlaw Joe Cribbens — a sworn enemy he sent to prison years before. Max is on a mission to find and return Rachel Kidd, the wife of a wealthy businessman, who as the story is told to Max, has been abducted by Buffalo Soldier Elijah Jones. Max is ultimately faced with a showdown to save honor.",Vengeance for the right price.,Dead for a Dollar,"In 1897, veteran bounty hunter Max Borlund is deep into Mexico where he encounters professional gambler and outlaw Joe Cribbens — a sworn enemy he sent to prison years before. Max is on a mission to find and return Rachel Kidd, the wife of a wealthy businessman, who as the story is told to Max, has been abducted by Buffalo Soldier Elijah Jones. Max is ultimately faced with a showdown to save honor.Vengeance for the right price."
816952,"The year is 1988. Abby and Gretchen have been best friends since fourth grade. After an evening of skinny-dipping goes disastrously wrong, Gretchen begins to act…different, which leads Abby to suspect her best friend may be possessed by a demon. With help from some unlikely allies, Abby embarks on a quest to save Gretchen. But is their friendship powerful enough to beat the devil?",True friendship is worth going to hell and back.,My Best Friend's Exorcism,"The year is 1988. Abby and Gretchen have been best friends since fourth grade. After an evening of skinny-dipping goes disastrously wrong, Gretchen begins to act…different, which leads Abby to suspect her best friend may be possessed by a demon. With help from some unlikely allies, Abby embarks on a quest to save Gretchen. But is their friendship powerful enough to beat the devil?True friendship is worth going to hell and back."
1024836,"Follows the tumultuous relationship—in and out of court—of Johnny Depp and his ex-wife, Amber Heard.",,Hot Take: The Depp/Heard Trial,"Follows the tumultuous relationship—in and out of court—of Johnny Depp and his ex-wife, Amber Heard."
723419,"Craig, a young boy living in a small town befriends an older, reclusive billionaire, Mr. Harrigan. The two form a bond over books and an iPhone, but when the man passes away the boy discovers that not everything dead is gone.",Some connections never die.,Mr. Harrigan's Phone,"Craig, a young boy living in a small town befriends an older, reclusive billionaire, Mr. Harrigan. The two form a bond over books and an iPhone, but when the man passes away the boy discovers that not everything dead is gone.Some connections never die."
663712,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",Who's laughing now?,Terrifier 2,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.Who's laughing now?"
830784,"When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",He knows every scale.,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.He knows every scale."
664469,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in North American history.","Let the love, murder and conspiracy begin.",Amsterdam,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in North American history.Let the love, murder and conspiracy begin."
817758,"Renowned musician Lydia Tár is days away from recording the symphony that will elevate her career. When all elements seem to conspire against her, Lydia's adopted daughter Petra becomes an integral emotional support for her struggling mother.",,Tár,"Renowned musician Lydia Tár is days away from recording the symphony that will elevate her career. When all elements seem to conspire against her, Lydia's adopted daughter Petra becomes an integral emotional support for her struggling mother."
338947,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",Unlock your fears.,Hellraiser,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.Unlock your fears."
901385,"Ruth and Harry decide to take a romantic backpacking trip through the Pacific Northwest, but amongst the beautiful scenery, Ruth makes an unexpected discovery that sets her off on a strange, frightening new path. The couple aren't alone in the woods, and they might not be the same when they come out...if they come out.",Do you really know the one you love?,Significant Other,"Ruth and Harry decide to take a romantic backpacking trip through the Pacific Northwest, but amongst the beautiful scenery, Ruth makes an unexpected discovery that sets her off on a strange, frightening new path. The couple aren't alone in the woods, and they might not be the same when they come out...if they come out.Do you really know the one you love?"
1018648,"Using unprecedented Olympic footage and behind-the-scenes material, The Redeem Team tells the story of the US Olympic Men's Basketball Team’s quest for gold at the 2008 Olympic Games in Beijing following the previous team’s shocking performance four years earlier in Athens.",Everything to lose. Everything to prove.,The Redeem Team,"Using unprecedented Olympic footage and behind-the-scenes material, The Redeem Team tells the story of the US Olympic Men's Basketball Team’s quest for gold at the 2008 Olympic Games in Beijing following the previous team’s shocking performance four years earlier in Athens.Everything to lose. Everything to prove."
